,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Data Value Percentage
168,212552,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Annual Average 2014,12/01/2013,19.75,Good Quality,4.650341417471156
169,549790,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Summer 2017,06/01/2017,13.39,Good Quality,3.1528137508829763
170,165863,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2010-11,12/01/2010,33.62,Bad Quality,7.916176124323051
171,166630,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2009,06/01/2009,28.43,Bad Quality,6.694137037909112
172,336741,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2014-15,12/01/2014,27.42,Bad Quality,6.456322109724511
173,602853,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2018,06/01/2018,14.4,Good Quality,3.3906286790675773
174,549910,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Summer 2017,06/01/2017,14.14,Good Quality,3.3294089945844125
175,549976,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2017,06/01/2017,13.08,Good Quality,3.079821050153049
176,602919,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2018,06/01/2018,11.98,Good Quality,2.820814692724276
177,602712,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2018,06/01/2018,12.84,Good Quality,3.0233105721685893
178,667077,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2020,06/01/2020,12.14,Good Quality,2.8584883447139156
179,175392,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Winter 2011-12,12/01/2011,26.68,Bad Quality,6.282081469272427
180,602754,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2018,06/01/2018,15.84,Good Quality,3.7296915469743346
181,212426,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Summer 2014,06/01/2014,14.16,Good Quality,3.3341182010831174
182,336642,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2014-15,12/01/2014,25.37,Bad Quality,5.973628443607252
183,549911,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Annual Average 2017,01/01/2017,18.87,Good Quality,4.443136331528137
184,741045,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Annual Average 2021,01/01/2021,18.03,Good Quality,4.245349658582529
185,336693,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2014-15,12/01/2014,22.67,Good Quality,5.337885566282082
186,667555,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Annual Average 2020,01/01/2020,19.63,Good Quality,4.622086178478926
187,167564,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2009,12/01/2008,14.55,Good Quality,3.4259477278078645
188,167682,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2011,12/01/2010,14.15,Good Quality,3.331763597833765
189,643716,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Winter 2018-19,12/01/2018,13.88,Good Quality,3.2681893101012482
190,667075,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2020,01/01/2020,16.19,Good Quality,3.812102660701672
191,176526,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Annual Average 2009,12/01/2008,27.13,Bad Quality,6.388038615493289
192,176530,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2009,12/01/2008,31.95,Bad Quality,7.522957381681186
193,176614,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2011,12/01/2010,29.3,Bad Quality,6.898987520602779
194,212437,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2014,06/01/2014,20.87,Good Quality,4.914056981398635
195,643383,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2018-19,12/01/2018,25.25,Bad Quality,5.945373204615022
196,667183,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2020,01/01/2020,19.62,Good Quality,4.619731575229574
197,179432,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2011,12/01/2010,16.17,Good Quality,3.807393454202967
198,165922,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2011-12,12/01/2011,28.89,Bad Quality,6.802448787379326
199,165804,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2009-10,12/01/2009,30.21,Bad Quality,7.113256416293854
200,172656,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2011,12/01/2010,23.32,Good Quality,5.490934777489993
201,172658,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2011,12/01/2010,19.21,Good Quality,4.5231928420061225
202,172590,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2009,12/01/2008,20.22,Good Quality,4.761007770190722
203,336649,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2015,01/01/2015,16.52,Good Quality,3.8898045679303035
204,172666,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Annual Average 2011,12/01/2010,25.24,Bad Quality,5.94301860136567
205,172598,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Annual Average 2009,12/01/2008,26.29,Bad Quality,6.190251942547681
206,667423,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Annual Average 2020,01/01/2020,18.94,Good Quality,4.459618554273605
207,667507,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2020,01/01/2020,18.59,Good Quality,4.377207440546268
208,643545,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2018-19,12/01/2018,23.64,Good Quality,5.566282081469272
209,336831,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2014-15,12/01/2014,23.05,Good Quality,5.427360489757476
210,171602,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2009-10,12/01/2009,28.09,Bad Quality,6.614080527431128
211,171670,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2011-12,12/01/2011,23.5,Good Quality,5.533317635978338
212,171672,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2011-12,12/01/2011,20.3,Good Quality,4.7798445961855425
213,171685,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2011-12,12/01/2011,22.78,Good Quality,5.363786202024959
214,211780,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Annual Average 2014,12/01/2013,18.82,Good Quality,4.431363315281375
215,602901,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2018,06/01/2018,12.77,Good Quality,3.006828349423122
216,549960,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2016-17,12/01/2016,24.81,Good Quality,5.841770661643513
217,667455,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2020,06/01/2020,9.35,Good Quality,2.2015540381445726
218,171680,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2011-12,12/01/2011,26.18,Bad Quality,6.164351306804803
219,549943,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2017,06/01/2017,16.21,Good Quality,3.816811867200377
220,549987,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2016-17,12/01/2016,27.47,Bad Quality,6.468095125971273
221,667509,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2020,06/01/2020,14.49,Good Quality,3.4118201083117494
222,549985,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2017,06/01/2017,16.75,Good Quality,3.9439604426654107
223,602928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2018,06/01/2018,15.38,Good Quality,3.6213797975041206
224,172724,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2013,12/01/2012,20.23,Good Quality,4.763362373440075
225,171638,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2010-11,12/01/2010,26.24,Bad Quality,6.178478926300918
226,171651,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2010-11,12/01/2010,28.44,Bad Quality,6.696491641158465
227,172093,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2009,06/01/2009,18.49,Good Quality,4.3536614080527425
228,167681,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2011,12/01/2010,19.33,Good Quality,4.551448080998351
229,167563,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Annual Average 2009,12/01/2008,19.92,Good Quality,4.6903696727101485
230,213454,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Summer 2014,06/01/2014,12.11,Good Quality,2.851424534965858
231,643713,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2018-19,12/01/2018,18.04,Good Quality,4.247704261831881
232,667045,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2020,01/01/2020,14.82,Good Quality,3.4895220155403814
233,171646,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2010-11,12/01/2010,31.48,Bad Quality,7.4122910289616195
234,172088,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2009,06/01/2009,21.87,Good Quality,5.149517306333883
235,549979,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2017,06/01/2017,11.34,Good Quality,2.670120084765717
236,602922,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2018,06/01/2018,10.37,Good Quality,2.4417235695785258
237,667497,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2020,06/01/2020,8.64,Good Quality,2.034377207440546
238,549981,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2016-17,12/01/2016,20.47,Good Quality,4.819872851424535
239,549781,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2017,06/01/2017,16.36,Good Quality,3.8521309159406636
240,602703,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2018,06/01/2018,11.69,Good Quality,2.752531198493054
241,175393,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2011-12,12/01/2011,25.92,Bad Quality,6.103131622321639
242,549814,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2017,06/01/2017,16.69,Good Quality,3.929832823169296
243,549844,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2017,06/01/2017,16.21,Good Quality,3.816811867200377
244,741057,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Annual Average 2021,01/01/2021,16.03,Good Quality,3.774429008712032
245,172083,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Summer 2009,06/01/2009,23.14,Good Quality,5.448551919001648
246,741063,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Annual Average 2021,01/01/2021,19.04,Good Quality,4.4831645867671295
247,336711,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2014-15,12/01/2014,21.77,Good Quality,5.125971273840357
248,549980,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2017,01/01/2017,15.45,Good Quality,3.6378620202495875
249,741114,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2021,01/01/2021,14.76,Good Quality,3.4753943960442664
250,336742,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Annual Average 2015,01/01/2015,25.77,Bad Quality,6.067812573581351
251,643572,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Winter 2018-19,12/01/2018,26.54,Bad Quality,6.249117023781492
252,336748,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Annual Average 2015,01/01/2015,23.25,Good Quality,5.474452554744525
253,213411,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2014,06/01/2014,16.63,Good Quality,3.9157052036731805
254,167542,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2009,12/01/2008,23.62,Good Quality,5.561572874970568
255,336820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2015,01/01/2015,19.16,Good Quality,4.51141982575936
256,167530,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2009,12/01/2008,21.33,Good Quality,5.022368730868848
257,167648,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2011,12/01/2010,20.44,Good Quality,4.812809041676478
258,643614,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2018-19,12/01/2018,19.26,Good Quality,4.5349658582528845
259,667645,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Annual Average 2020,01/01/2020,15.54,Good Quality,3.65905344949376
260,167650,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2011,12/01/2010,20.59,Good Quality,4.848128090416765
261,667657,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2020,01/01/2020,16.48,Good Quality,3.8803861549328937
262,643620,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Winter 2018-19,12/01/2018,18.66,Good Quality,4.3936896632917355
263,213453,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2014,06/01/2014,13.55,Good Quality,3.1904874028726162
264,212423,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2014,06/01/2014,17.27,Good Quality,4.06639981163174
265,643341,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2018-19,12/01/2018,26.69,Bad Quality,6.28443607252178
266,667099,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2020,01/01/2020,19.63,Good Quality,4.622086178478926
267,176593,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2011,12/01/2010,20.79,Good Quality,4.895220155403814
268,172679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2011,12/01/2010,14.86,Good Quality,3.498940428537791
269,336519,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2014-15,12/01/2014,26.39,Bad Quality,6.213797975041206
270,175890,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Summer 2009,06/01/2009,22.28,Good Quality,5.246056039557335
271,740901,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2021,01/01/2021,16.03,Good Quality,3.774429008712032
272,336504,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2014-15,12/01/2014,25.56,Bad Quality,6.0183659053449485
273,602730,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2018,06/01/2018,14.02,Good Quality,3.3011537555921824
274,549787,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2017,06/01/2017,15.17,Good Quality,3.5719331292677183
275,175386,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2011-12,12/01/2011,24.12,Good Quality,5.679303037438192
276,741135,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2021,01/01/2021,22.28,Good Quality,5.246056039557335
277,741141,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2021,01/01/2021,22.13,Good Quality,5.210736990817047
278,165874,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2010-11,12/01/2010,30.22,Bad Quality,7.1156110195432065
279,171625,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2009-10,12/01/2009,17.87,Good Quality,4.207676006592889
280,549795,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2016-17,12/01/2016,24.33,Good Quality,5.728749705674593
281,667125,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Summer 2020,06/01/2020,11.77,Good Quality,2.771368024487874
282,175377,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2011-12,12/01/2011,23.32,Good Quality,5.490934777489993
283,549850,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2017,06/01/2017,13.95,Good Quality,3.284671532846715
284,166641,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2009,06/01/2009,23.88,Good Quality,5.622792559453732
285,336736,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2015,01/01/2015,29.29,Bad Quality,6.8966329173534255
286,667549,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2020,01/01/2020,22.65,Good Quality,5.333176359783376
287,667633,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Annual Average 2020,01/01/2020,15.83,Good Quality,3.7273369437249824
288,667123,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Annual Average 2020,01/01/2020,16.77,Good Quality,3.9486696491641156
289,667069,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2020,01/01/2020,16.98,Good Quality,3.998116317400518
290,667081,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2020,01/01/2020,18.5,Good Quality,4.356016011302096
291,667237,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Annual Average 2020,01/01/2020,15.59,Good Quality,3.6708264657405225
292,212438,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Summer 2014,06/01/2014,23.49,Good Quality,5.530963032728985
293,171659,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2010-11,12/01/2010,21.82,Good Quality,5.13774429008712
294,550000,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2017,06/01/2017,23.8,Good Quality,5.603955733458912
295,165815,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2009-10,12/01/2009,26.34,Bad Quality,6.202024958794443
296,165933,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2011-12,12/01/2011,25.3,Bad Quality,5.957146220861785
297,667623,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2020,06/01/2020,14.19,Good Quality,3.341182010831175
298,175353,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2010-11,12/01/2010,32.92,Bad Quality,7.751353896868378
299,175899,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2009,06/01/2009,26.42,Bad Quality,6.220861784789263
300,740955,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2021,01/01/2021,18.28,Good Quality,4.3042147398163415
301,172589,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2009,12/01/2008,25.14,Bad Quality,5.919472568872145
302,172657,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2011,12/01/2010,23.56,Good Quality,5.547445255474452
303,336646,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2015,01/01/2015,19.72,Good Quality,4.643277607723098
304,667369,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2020,01/01/2020,16.07,Good Quality,3.7838474217094418
305,740919,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2021,01/01/2021,18.78,Good Quality,4.421944902283966
306,175912,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2009,06/01/2009,19.35,Good Quality,4.556157287497057
307,175366,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Winter 2010-11,12/01/2010,29.4,Bad Quality,6.922533553096303
308,176710,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2013,12/01/2012,19.03,Good Quality,4.480809983517777
309,550040,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2017,01/01/2017,21.96,Good Quality,5.170708735578055
310,741138,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2021,01/01/2021,25.23,Bad Quality,5.940663998116317
311,171603,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2009-10,12/01/2009,28.06,Bad Quality,6.60701671768307
312,549916,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2017,06/01/2017,13.75,Good Quality,3.2375794678596654
313,602859,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2018,06/01/2018,12.34,Good Quality,2.905580409700965
314,667371,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2020,06/01/2020,10.66,Good Quality,2.510007063809748
315,549955,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2017,06/01/2017,13.34,Good Quality,3.1410407346362135
316,549763,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2017,06/01/2017,14.37,Good Quality,3.3835648693195193
